,Product Title,Brand,Type,Variant Name,Color HEX,Color RGB,Season 1 Name,Season 1 Percent,S1 Closest Color,Season 2 Name,Season 2 Percent,S2 Closest Color,Product URL,R,G,B,Tone,Tone_Label,Predicted_Tone_Label,Predicted_Tone
1213,Color Sensational® Ultimatte,maybelline,lip,More Buff,#b8675e,"(184, 103, 94)",summer light,53.79761652899239,"[164.0, 104.0, 114.0]",summer soft,46.20238347100761,"[177.0, 89.0, 123.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-ultimatte-slim-lipstick-makeup?variant=More+Mauve,184,103,94,dark_deep,0,0,dark_deep
1214,Color Sensational® Ultimatte,maybelline,lip,More Taupe,#a25544,"(162, 85, 68)",autumn soft,68.66655351309765,"[167.0, 85.0, 47.0]",summer cool ,31.33344648690236,"[152.0, 42.0, 85.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-ultimatte-slim-lipstick-makeup?variant=More+Mauve,162,85,68,dark_deep,0,0,dark_deep
1215,Color Sensational® Ultimatte,maybelline,lip,More Rust,#96382e,"(150, 56, 46)",autumn warm,50.11825988578055,"[156.0, 35.0, 53.0]",autumn warm,49.88174011421946,"[133.0, 67.0, 35.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-ultimatte-slim-lipstick-makeup?variant=More+Mauve,150,56,46,dark_deep,0,0,dark_deep
1216,Color Sensational® Ultimatte,maybelline,lip,More Truffle,#7b3b2e,"(123, 59, 46)",autumn warm,66.96410632065198,"[133.0, 67.0, 35.0]",spring warm,33.03589367934801,"[144.0, 76.0, 25.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-ultimatte-slim-lipstick-makeup?variant=More+Mauve,123,59,46,dark_deep,0,0,dark_deep
1217,Super Stay Matte Ink®,maybelline,lip,Loyalist,#bf9488,"(191, 148, 136)",summer soft,55.023063810209,"[197.0, 121.0, 125.0]",autumn warm,44.976936189791,"[217.0, 159.0, 113.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,191,148,136,medium_tan,2,2,medium_tan
1218,Super Stay Matte Ink®,maybelline,lip,Dreamer,#c1818b,"(193, 129, 139)",summer soft,66.92480395912352,"[197.0, 121.0, 125.0]",autumn soft,33.07519604087646,"[224.0, 134.0, 127.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,193,129,139,medium_tan,2,2,medium_tan
1219,Super Stay Matte Ink®,maybelline,lip,Lover,#a65c6b,"(166, 92, 107)",summer light,58.32955580592885,"[164.0, 104.0, 114.0]",summer soft,41.67044419407115,"[177.0, 89.0, 123.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,166,92,107,dark_deep,0,0,dark_deep
1220,Super Stay Matte Ink®,maybelline,lip,Pioneer,#9e2530,"(158, 37, 48)",autumn warm,86.81226956052637,"[156.0, 35.0, 53.0]",summer cool ,13.18773043947362,"[152.0, 42.0, 85.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,158,37,48,dark_deep,0,0,dark_deep
1221,Super Stay Matte Ink®,maybelline,lip,Romantic,#de4374,"(222, 67, 116)",winter deep,59.50277484816313,"[205.0, 52.0, 135.0]",summer cool ,40.49722515183687,"[208.0, 49.0, 79.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,222,67,116,dark_deep,0,2,medium_tan
1222,Super Stay Matte Ink®,maybelline,lip,Believer,#71324e,"(113, 50, 78)",winter cool,56.96549143931271,"[134.0, 42.0, 91.0]",autumn deep,43.03450856068729,"[89.0, 61.0, 56.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,113,50,78,dark_deep,0,0,dark_deep
1223,Super Stay Matte Ink®,maybelline,lip,Voyager,#823939,"(130, 57, 57)",autumn warm,58.47587918484092,"[133.0, 67.0, 35.0]",autumn warm,41.52412081515907,"[156.0, 35.0, 53.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,130,57,57,dark_deep,0,0,dark_deep
1224,Super Stay Matte Ink®,maybelline,lip,Poet ,"#bc837c
","(188, 131, 124)",summer soft,72.87741991318941,"[197.0, 121.0, 125.0]",autumn soft,27.12258008681058,"[224.0, 134.0, 127.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,188,131,124,medium_tan,2,2,medium_tan
1225,Super Stay Matte Ink®,maybelline,lip,Seductress,"#af7369
","(175, 115, 105)",summer light,62.79332677702472,"[164.0, 104.0, 114.0]",summer soft,37.2066732229753,"[197.0, 121.0, 125.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,175,115,105,dark_deep,0,0,dark_deep
1226,Super Stay Matte Ink®,maybelline,lip,Amazonian,"#a45649
","(164, 86, 73)",autumn soft,63.09421696441825,"[167.0, 85.0, 47.0]",summer light,36.90578303558176,"[164.0, 104.0, 114.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,164,86,73,dark_deep,0,0,dark_deep
1227,Super Stay Matte Ink®,maybelline,lip,Ruler,"#a23646
","(162, 54, 70)",summer cool ,50.0,"[152.0, 42.0, 85.0]",winter deep,50.0,"[152.0, 42.0, 85.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,162,54,70,dark_deep,0,0,dark_deep
1228,Super Stay Matte Ink®,maybelline,lip,Huntress,"#816d6f
","(129, 109, 111)",summer light,50.33308688163638,"[164.0, 104.0, 114.0]",winter deep,49.66691311836362,"[95.0, 98.0, 107.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,129,109,111,dark_deep,0,0,dark_deep
1229,Super Stay Matte Ink®,maybelline,lip,Visionary ,"#936b74
","(147, 107, 116)",summer light,66.29147587173205,"[164.0, 104.0, 114.0]",summer soft,33.70852412826796,"[159.0, 107.0, 148.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,147,107,116,dark_deep,0,0,dark_deep
1230,Super Stay Matte Ink®,maybelline,lip,Composer,#622622,"(98, 38, 34)",autumn deep,69.18642460546874,"[95.0, 46.0, 22.0]",autumn deep,30.81357539453126,"[89.0, 61.0, 56.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,98,38,34,dark_deep,0,0,dark_deep
1231,Super Stay Matte Ink®,maybelline,lip,Founder,#7a2739,"(122, 39, 57)",autumn warm,51.21216576229904,"[156.0, 35.0, 53.0]",winter cool,48.78783423770096,"[134.0, 42.0, 91.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,122,39,57,dark_deep,0,0,dark_deep
1232,Super Stay Matte Ink®,maybelline,lip,Ground-Breaker,#882e24,"(136, 46, 36)",autumn warm,57.26774316052665,"[133.0, 67.0, 35.0]",autumn warm,42.73225683947336,"[156.0, 35.0, 53.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,136,46,36,dark_deep,0,0,dark_deep
1233,Super Stay Matte Ink®,maybelline,lip,Dancer,#ac3122,"(172, 49, 34)",autumn warm,57.51513277627755,"[156.0, 35.0, 53.0]",autumn soft,42.48486722372245,"[167.0, 85.0, 47.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,172,49,34,dark_deep,0,0,dark_deep
1234,Super Stay Matte Ink®,maybelline,lip,Artist,#97264f,"(151, 38, 79)",summer cool ,50.0,"[152.0, 42.0, 85.0]",winter deep,50.0,"[152.0, 42.0, 85.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,151,38,79,dark_deep,0,0,dark_deep
1235,Super Stay Matte Ink®,maybelline,lip,Inspirer,#bb5b76,"(187, 91, 118)",summer soft,70.17270029316728,"[177.0, 89.0, 123.0]",summer light,29.82729970683272,"[164.0, 104.0, 114.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,187,91,118,dark_deep,0,0,dark_deep
1236,Super Stay Matte Ink®,maybelline,lip,Self-Starter,#b96365,"(185, 99, 101)",summer light,50.25331905079533,"[164.0, 104.0, 114.0]",summer soft,49.74668094920468,"[177.0, 89.0, 123.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,185,99,101,dark_deep,0,0,dark_deep
1237,Super Stay Matte Ink®,maybelline,lip,Globetrotter,#aa4734,"(170, 71, 52)",autumn soft,71.3751634702011,"[167.0, 85.0, 47.0]",spring warm,28.62483652979891,"[144.0, 76.0, 25.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,170,71,52,dark_deep,0,0,dark_deep
1238,Super Stay Matte Ink®,maybelline,lip,Pathfinder,#a53961,"(165, 57, 97)",summer cool ,50.0,"[152.0, 42.0, 85.0]",winter deep,50.0,"[152.0, 42.0, 85.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,165,57,97,dark_deep,0,0,dark_deep
1239,Super Stay Matte Ink®,maybelline,lip,Savant,#92435c,"(146, 67, 92)",summer cool ,50.0,"[152.0, 42.0, 85.0]",winter deep,50.0,"[152.0, 42.0, 85.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,146,67,92,dark_deep,0,0,dark_deep
1240,Super Stay Matte Ink®,maybelline,lip,Mover,#714244,"(113, 66, 68)",autumn deep,58.5786437626905,"[89.0, 61.0, 56.0]",autumn warm,41.42135623730952,"[133.0, 67.0, 35.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,113,66,68,dark_deep,0,0,dark_deep
1241,Super Stay Matte Ink®,maybelline,lip,Ringleader,#a05a63,"(160, 90, 99)",summer light,58.46704021757277,"[164.0, 104.0, 114.0]",summer soft,41.53295978242723,"[177.0, 89.0, 123.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,160,90,99,dark_deep,0,0,dark_deep
1242,Super Stay Matte Ink®,maybelline,lip,Revolutionary,#ac6f80,"(172, 111, 128)",summer light,56.7958641537257,"[164.0, 104.0, 114.0]",summer soft,43.20413584627431,"[177.0, 89.0, 123.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,172,111,128,dark_deep,0,0,dark_deep
1243,Super Stay Matte Ink®,maybelline,lip,Thrill Seeker,#0f1210,"(15, 18, 16)",winter deep,50.50218090156244,"[0.0, 0.0, 0.0]",winter clear,49.49781909843756,"[33.0, 33.0, 33.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,15,18,16,dark_deep,0,0,dark_deep
1244,Super Stay Matte Ink®,maybelline,lip,Shot Caller,#ca072a,"(202, 7, 42)",autumn warm,52.08913036570279,"[199.0, 28.0, 0.0]",winter deep,47.91086963429721,"[198.0, 31.0, 87.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,202,7,42,dark_deep,0,0,dark_deep
1245,Super Stay Matte Ink®,maybelline,lip,Innovator,#c41e14,"(196, 30, 20)",autumn warm,64.77850722277236,"[199.0, 28.0, 0.0]",autumn deep,35.22149277722762,"[227.0, 36.0, 0.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,196,30,20,dark_deep,0,0,dark_deep
1246,Super Stay Matte Ink®,maybelline,lip,Hustler,#a72f2e,"(167, 47, 46)",autumn warm,68.20558499474762,"[156.0, 35.0, 53.0]",autumn soft,31.79441500525236,"[167.0, 85.0, 47.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,167,47,46,dark_deep,0,0,dark_deep
1247,Super Stay Matte Ink®,maybelline,lip,Exhilarator,#9f040e,"(159, 4, 14)",autumn warm,50.6118538956561,"[199.0, 28.0, 0.0]",autumn warm,49.38814610434389,"[156.0, 35.0, 53.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,159,4,14,dark_deep,0,0,dark_deep
1248,Super Stay Matte Ink®,maybelline,lip,Meditator,#C95E45,"(201, 94, 69)",autumn warm,59.58763577460312,"[218.0, 103.0, 85.0]",autumn soft,40.41236422539688,"[231.0, 113.0, 59.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,201,94,69,dark_deep,0,0,dark_deep
1249,Super Stay Matte Ink®,maybelline,lip,De-Stresser,#C65C5F,"(198, 92, 95)",autumn warm,58.50022418468696,"[218.0, 103.0, 85.0]",summer soft,41.49977581531304,"[177.0, 89.0, 123.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,198,92,95,dark_deep,0,0,dark_deep
1250,Super Stay Matte Ink®,maybelline,lip,Pleasure-Seeker,#E43E37,"(228, 62, 55)",spring clear,50.56952453000314,"[255.0, 64.0, 74.0]",summer cool ,49.43047546999685,"[208.0, 49.0, 79.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,228,62,55,dark_deep,0,0,dark_deep
1251,Super Stay Matte Ink®,maybelline,lip,Energizer,#FF161D,"(255, 22, 29)",autumn deep,59.05786906269373,"[227.0, 36.0, 0.0]",spring clear,40.94213093730625,"[255.0, 64.0, 74.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,255,22,29,dark_deep,0,0,dark_deep
1252,Super Stay Matte Ink®,maybelline,lip,Motivator,#D41B3B,"(212, 27, 59)",summer cool ,51.26663512128125,"[208.0, 49.0, 79.0]",winter deep,48.73336487871875,"[198.0, 31.0, 87.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,212,27,59,dark_deep,0,0,dark_deep
1253,Super Stay Matte Ink®,maybelline,lip,Harmonizer,#9F2924,"(159, 41, 36)",autumn warm,66.80701025480435,"[156.0, 35.0, 53.0]",autumn warm,33.19298974519565,"[133.0, 67.0, 35.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,159,41,36,dark_deep,0,0,dark_deep
1254,Super Stay Matte Ink®,maybelline,lip,Optimist,#DA0059,"(218, 0, 89)",winter deep,51.49116320086341,"[198.0, 31.0, 87.0]",winter clear,48.50883679913659,"[194.0, 31.0, 90.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,218,0,89,dark_deep,0,0,dark_deep
1255,Super Stay Matte Ink®,maybelline,lip,Reviver,#B92374,"(185, 35, 116)",winter clear,53.53340013270675,"[194.0, 31.0, 90.0]",winter deep,46.46659986729325,"[198.0, 31.0, 87.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,185,35,116,dark_deep,0,0,dark_deep
1256,Super Stay Matte Ink®,maybelline,lip,Euphoric,#AD59B9,"(173, 89, 185)",summer soft,50.0,"[159.0, 107.0, 148.0]",autumn soft,50.0,"[149.0, 121.0, 168.0]",https://www.maybelline.com/lip-makeup/lipstick/superstay-matte-ink-liquid-lipstick?variant=Romantic,173,89,185,medium_tan,2,2,medium_tan
1257,Lifter Gloss®,maybelline,lip,Pearl,#e5e3e1,"(229, 227, 225)",spring light,58.12148822134338,"[239.0, 239.0, 234.0]",summer light,41.87851177865662,"[206.0, 218.0, 229.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,229,227,225,fair_light,1,1,fair_light
1258,Lifter Gloss®,maybelline,lip,Ice,#eec2be,"(238, 194, 190)",autumn soft,60.65679661260875,"[222.0, 193.0, 182.0]",spring light,39.34320338739125,"[253.0, 171.0, 187.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,238,194,190,fair_light,1,1,fair_light
1259,Lifter Gloss®,maybelline,lip,Reef,#ec918f,"(236, 145, 143)",autumn soft,60.3401210212688,"[224.0, 134.0, 127.0]",spring warm,39.6598789787312,"[255.0, 143.0, 114.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,236,145,143,medium_tan,2,2,medium_tan
1260,Lifter Gloss®,maybelline,lip,Silk,#e98386,"(233, 131, 134)",autumn soft,73.11467020669676,"[224.0, 134.0, 127.0]",spring warm,26.88532979330325,"[255.0, 143.0, 114.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,233,131,134,medium_tan,2,2,medium_tan
1261,Lifter Gloss®,maybelline,lip,Amber,#e98b71,"(233, 139, 113)",autumn soft,56.29367957812952,"[224.0, 134.0, 127.0]",spring warm,43.70632042187047,"[255.0, 143.0, 114.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,233,139,113,medium_tan,2,2,medium_tan
1262,Lifter Gloss®,maybelline,lip,Moon,#d17070,"(209, 112, 112)",summer soft,60.06074421272023,"[197.0, 121.0, 125.0]",autumn warm,39.93925578727976,"[218.0, 103.0, 85.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,209,112,112,medium_tan,2,2,medium_tan
1263,Lifter Gloss®,maybelline,lip,Stone,#cb806c,"(203, 128, 108)",summer soft,59.94997463525038,"[197.0, 121.0, 125.0]",autumn soft,40.05002536474962,"[224.0, 134.0, 127.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,203,128,108,medium_tan,2,2,medium_tan
1264,Lifter Gloss®,maybelline,lip,Petal,#dd6f7f,"(221, 111, 127)",autumn soft,52.92458583520246,"[224.0, 134.0, 127.0]",summer soft,47.07541416479752,"[197.0, 121.0, 125.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,221,111,127,medium_tan,2,2,medium_tan
1265,Lifter Gloss®,maybelline,lip,Topaz,#a84b3e,"(168, 75, 62)",autumn soft,70.29152634022793,"[167.0, 85.0, 47.0]",autumn warm,29.70847365977205,"[156.0, 35.0, 53.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,168,75,62,dark_deep,0,0,dark_deep
1266,Lifter Gloss®,maybelline,lip,Crystal,#5f2f1e,"(95, 47, 30)",autumn deep,78.89201401068027,"[95.0, 46.0, 22.0]",autumn deep,21.10798598931973,"[89.0, 61.0, 56.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,95,47,30,dark_deep,0,0,dark_deep
1267,Lifter Gloss®,maybelline,lip,Brass,#dc7c87,"(220, 124, 135)",autumn soft,65.3099323330501,"[224.0, 134.0, 127.0]",summer soft,34.6900676669499,"[197.0, 121.0, 125.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,220,124,135,medium_tan,2,2,medium_tan
1268,Lifter Gloss®,maybelline,lip,Opal,#e39a9b,"(227, 154, 155)",spring clear,52.90972729281478,"[253.0, 167.0, 165.0]",autumn soft,47.09027270718522,"[224.0, 134.0, 127.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,227,154,155,medium_tan,2,2,medium_tan
1269,Lifter Gloss®,maybelline,lip,Heat,#dd4d62,"(221, 77, 98)",autumn warm,55.365511099186,"[218.0, 103.0, 85.0]",summer cool ,44.634488900814,"[208.0, 49.0, 79.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,221,77,98,dark_deep,0,0,dark_deep
1270,Lifter Gloss®,maybelline,lip,Rust,#ca4c40,"(202, 76, 64)",summer cool ,54.54893234465077,"[208.0, 49.0, 79.0]",autumn warm,45.45106765534924,"[218.0, 103.0, 85.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,202,76,64,dark_deep,0,0,dark_deep
1271,Lifter Gloss®,maybelline,lip,Sun,#fbe1c5,"(251, 225, 197)",summer soft,57.87914605895348,"[255.0, 246.0, 183.0]",spring light,42.12085394104652,"[255.0, 241.0, 166.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,251,225,197,fair_light,1,1,fair_light
1272,Lifter Gloss®,maybelline,lip,Gummy Bear,#ffa9b5,"(255, 169, 181)",spring light,71.01020514433645,"[253.0, 171.0, 187.0]",spring clear,28.98979485566356,"[253.0, 167.0, 165.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,255,169,181,fair_light,1,1,fair_light
1273,Lifter Gloss®,maybelline,lip,Peach Ring,#ff8281,"(255, 130, 129)",spring warm,54.86109096944347,"[255.0, 143.0, 114.0]",spring light,45.13890903055653,"[253.0, 107.0, 122.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,255,130,129,medium_tan,2,2,medium_tan
1274,Lifter Gloss®,maybelline,lip,Sweetheart,#fb3b45,"(251, 59, 69)",spring clear,83.20551877461203,"[255.0, 64.0, 74.0]",spring warm,16.79448122538797,"[251.0, 95.0, 87.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,251,59,69,dark_deep,0,0,dark_deep
1275,Lifter Gloss®,maybelline,lip,Bubblegum,#ff2f6e,"(255, 47, 110)",spring clear,50.74243485559515,"[255.0, 64.0, 74.0]",winter clear,49.25756514440485,"[255.0, 48.0, 151.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,255,47,110,medium_tan,2,2,medium_tan
1276,Lifter Gloss®,maybelline,lip,Taffy,#d32176,"(211, 33, 118)",winter deep,55.61443595820391,"[205.0, 52.0, 135.0]",winter clear,44.38556404179609,"[194.0, 31.0, 90.0]",https://www.maybelline.com/lip-makeup/lip-gloss/lifter-gloss-lip-gloss-makeup-with-hyaluronic-acid?variant=Bubblegum,211,33,118,dark_deep,0,0,dark_deep
1277,Color Sensational® The Mattes,maybelline,lip,Nude Nuance,#a45e59,"(164, 94, 89)",summer light,57.70912850072497,"[164.0, 104.0, 114.0]",summer soft,42.29087149927503,"[177.0, 89.0, 123.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-the-mattes-matte-finish-lipstick-makeup?variant=Touch+Of+Spice,164,94,89,dark_deep,0,0,dark_deep
1278,Color Sensational® The Mattes,maybelline,lip,Touch Of Spice,#9c474c,"(156, 71, 76)",summer cool ,50.0,"[152.0, 42.0, 85.0]",winter deep,50.0,"[152.0, 42.0, 85.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-the-mattes-matte-finish-lipstick-makeup?variant=Touch+Of+Spice,156,71,76,dark_deep,0,0,dark_deep
1279,Color Sensational® The Mattes,maybelline,lip,Lust for Blush,#be6781,"(190, 103, 129)",summer soft,50.37976874293136,"[197.0, 121.0, 125.0]",summer soft,49.62023125706864,"[177.0, 89.0, 123.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-the-mattes-matte-finish-lipstick-makeup?variant=Touch+Of+Spice,190,103,129,medium_tan,2,2,medium_tan
1280,Color Sensational® The Mattes,maybelline,lip,Divine Wine,#771e27,"(119, 30, 39)",autumn deep,54.28740055371457,"[95.0, 46.0, 22.0]",autumn warm,45.71259944628543,"[133.0, 67.0, 35.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-the-mattes-matte-finish-lipstick-makeup?variant=Touch+Of+Spice,119,30,39,dark_deep,0,0,dark_deep
1281,Color Sensational® The Mattes,maybelline,lip,Gone Griege,#856665,"(133, 102, 101)",summer light,53.45751903617704,"[164.0, 104.0, 114.0]",winter deep,46.54248096382297,"[95.0, 98.0, 107.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-the-mattes-matte-finish-lipstick-makeup?variant=Touch+Of+Spice,133,102,101,dark_deep,0,0,dark_deep
1282,Color Sensational® The Mattes,maybelline,lip,Mauve It,#7e4b56,"(126, 75, 86)",summer cool ,54.42562032217104,"[122.0, 66.0, 113.0]",winter cool,45.57437967782896,"[134.0, 42.0, 91.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-the-mattes-matte-finish-lipstick-makeup?variant=Touch+Of+Spice,126,75,86,dark_deep,0,0,dark_deep
1283,Color Sensational® The Mattes,maybelline,lip,Raging Raisin,#71414b,"(113, 65, 75)",autumn deep,53.14455940015217,"[89.0, 61.0, 56.0]",winter cool,46.85544059984783,"[134.0, 42.0, 91.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-the-mattes-matte-finish-lipstick-makeup?variant=Touch+Of+Spice,113,65,75,dark_deep,0,0,dark_deep
1284,Color Sensational® The Mattes,maybelline,lip,Smoking Red,#6b3842,"(107, 56, 66)",autumn deep,65.0103380935499,"[89.0, 61.0, 56.0]",winter cool,34.9896619064501,"[134.0, 42.0, 91.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-the-mattes-matte-finish-lipstick-makeup?variant=Touch+Of+Spice,107,56,66,dark_deep,0,0,dark_deep
1285,Color Sensational® The Mattes,maybelline,lip,Berry Bossy,#6d2d53,"(109, 45, 83)",winter cool,58.48263642808309,"[134.0, 42.0, 91.0]",autumn deep,41.51736357191693,"[89.0, 61.0, 56.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-the-mattes-matte-finish-lipstick-makeup?variant=Touch+Of+Spice,109,45,83,dark_deep,0,0,dark_deep
1286,Color Sensational® The Mattes,maybelline,lip,Blackest Berry,#4a303d,"(74, 48, 61)",autumn deep,55.37143441286933,"[89.0, 61.0, 56.0]",autumn deep,44.62856558713067,"[64.0, 25.0, 57.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-the-mattes-matte-finish-lipstick-makeup?variant=Touch+Of+Spice,74,48,61,dark_deep,0,0,dark_deep
1287,Color Sensational® The Mattes,maybelline,lip,Violet Vixen,#5d2c64,"(93, 44, 100)",winter deep,63.08134890747454,"[92.0, 47.0, 120.0]",winter clear,36.91865109252544,"[98.0, 40.0, 134.0]",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-the-mattes-matte-finish-lipstick-makeup?variant=Touch+Of+Spice,93,44,100,dark_deep,0,0,dark_deep
